injector_id,diagnostic_name,diagnostic_id,language,operation,schema_version,source_recipe_id,support,target_is_catalog_error,strict_diagnostic_covered
fuzzlang-v1-265703b158c05088,err_array_init_narrow_string_into_wchar,3072,c++,replace,1,recipe-fc04f9c0d3a7,1,true,true
fuzzlang-v1-6d5bc4df3bcbe78a,err_array_init_narrow_string_into_wchar,3072,c++,replace,1,recipe-76d162360d8d,1,true,true
fuzzlang-v1-7058fe8f22b69796,err_array_init_narrow_string_into_wchar,3072,c++,replace,1,recipe-4d992d9ff6fd,1,true,true
fuzzlang-v1-7346b41661ca0934,err_array_init_narrow_string_into_wchar,3072,c++,replace,1,recipe-7883a3e528aa,1,true,true
fuzzlang-v1-7c01a66982228f67,err_array_init_narrow_string_into_wchar,3072,c++,replace,1,recipe-113b07d39921,1,true,true
fuzzlang-v1-84c60176629e870e,err_array_init_narrow_string_into_wchar,3072,c++,replace,1,recipe-e58309687f16,1,true,true
fuzzlang-v1-9d6384f4125577f5,err_array_init_narrow_string_into_wchar,3072,c++,replace,1,recipe-805ec10ceaef,1,true,true
fuzzlang-v1-aa906fe4f8820605,err_array_init_narrow_string_into_wchar,3072,c++,replace,1,recipe-0690f4e365ba,1,true,true
fuzzlang-v1-bf0a1f615a71c7ac,err_array_init_narrow_string_into_wchar,3072,c++,replace,1,recipe-3d3e00898e89,1,true,true
fuzzlang-v1-c5ee1d9c2f8ffd61,err_array_init_narrow_string_into_wchar,3072,c++,replace,1,recipe-33875686d774,1,true,true
fuzzlang-v1-decfa51ed34b5b14,err_array_init_narrow_string_into_wchar,3072,c++,replace,1,recipe-2696b5f992e6,1,true,true
fuzzlang-v1-1de0d6d03c29b854,err_array_init_not_init_list,3074,c++,replace,1,recipe-23841fae9c4e,1,true,true
fuzzlang-v1-2176d9985e8d34cc,err_array_init_not_init_list,3074,c++,replace,1,recipe-5a2523f0b5ff,1,true,true
fuzzlang-v1-23ab24a1d6fb667e,err_array_init_not_init_list,3074,c++,replace,1,recipe-f4736c5e74d9,1,true,true
fuzzlang-v1-2c19a6d88133ca58,err_array_init_not_init_list,3074,c++,replace,1,recipe-5fd681660216,1,true,true
fuzzlang-v1-b207ff0fd14c6106,err_array_init_not_init_list,3074,c++,replace,1,recipe-766de56e8791,1,true,true
fuzzlang-v2-5ad012054dcae8c8,err_array_init_plain_string_into_char8_t,3075,c++,append,2,,1,true,true
fuzzlang-v1-c56cc216e1803549,err_array_init_wide_string_into_char,3077,c++,replace,1,recipe-fe537575ba74,1,true,true
fuzzlang-v2-06064681afafe188,err_array_new_needs_size,3078,c++,append,2,,1,true,true
fuzzlang-v2-9d5f060a306bf984,err_array_new_needs_size,3078,c++,append,2,,1,true,true
fuzzlang-v1-47741765d1571d32,err_array_of_abstract_type,3079,c++,insert,1,recipe-d7cc24fe9d44,1,true,true
fuzzlang-v1-52e9530f7af94b25,err_array_of_abstract_type,3079,c++,insert,1,recipe-d892af697454,1,true,true
fuzzlang-v1-d2367b385d00b4c2,err_array_of_abstract_type,3079,c++,insert,1,recipe-50bf970079bd,1,true,true
fuzzlang-v1-e172479598144a03,err_array_of_abstract_type,3079,c++,insert,1,recipe-af1a74e0e3ba,1,true,true
fuzzlang-v1-e8cbc5873bcddd40,err_array_of_abstract_type,3079,c++,insert,1,recipe-e147c5748ca3,1,true,true
fuzzlang-v2-27a4047fae5baf63,err_array_size_ambiguous_conversion,3083,c++,append,2,,1,true,true
fuzzlang-v2-cd619835ada4e3d5,err_array_size_ambiguous_conversion,,c++,append,2,,1,true,true
fuzzlang-v2-efc7b4a6001446d5,err_array_size_ambiguous_conversion,,c++,append,2,,1,true,true
fuzzlang-v2-c24683f27fa10161,err_array_size_non_int,3086,c,append,2,,1,true,true
fuzzlang-v1-5963d1aa3152ae42,err_array_size_non_int,3086,c,replace,1,recipe-461b5333462a,1,true,true
fuzzlang-v1-fb17bdd25d9f92d1,err_array_size_non_int,3086,c,replace,1,recipe-38c3ba0f0983,1,true,true
fuzzlang-v2-26a4c86ac8e3d29a,err_array_size_non_int,3086,c,replace,2,recipe-a6eab1928613,1,true,true
fuzzlang-v1-3a74f3e4a7bf8734,err_array_star_in_function_definition,3088,c++,replace,1,recipe-886d4fce6055,1,true,true
fuzzlang-v1-490398dc5d1b9795,err_array_star_in_function_definition,3088,c++,replace,1,recipe-39f9ad76c198,1,true,true
fuzzlang-v1-f2afd71daceb69bc,err_array_star_in_function_definition,3088,c++,replace,1,recipe-b1ddc9784dfd,1,true,true
fuzzlang-v1-f5f5c9b125ea33f4,err_array_star_in_function_definition,3088,c++,replace,1,recipe-bd2e832628b7,1,true,true
fuzzlang-v1-3c1b6f10b5d13ab7,err_array_star_outside_prototype,3089,c++,insert,1,,1,true,true
fuzzlang-v1-64ffa19f8d29e621,err_array_star_outside_prototype,3089,c++,insert,1,recipe-f714f79eb4a6,1,true,true
fuzzlang-v1-aae613382234eea1,err_array_star_outside_prototype,3089,c++,insert,1,recipe-201296b6b759,1,true,true
fuzzlang-v1-d95baee55ffafd6b,err_array_star_outside_prototype,3089,c++,insert,1,,1,true,true
fuzzlang-v2-1080a0c746d37618,err_array_static_not_outermost,3090,c,replace,2,recipe-711124ed403d,1,true,true
fuzzlang-v2-3796d2f26a66ddc6,err_array_static_outside_prototype,3091,c,insert,2,recipe-4d0fe97c5f1b,1,true,true
fuzzlang-v2-f6b9c204a024dd99,err_array_too_large,3092,c,insert,2,recipe-84c45bb6ac05,1,true,true
fuzzlang-v1-00b5c10ef1b16d93,err_as_qualified_auto_decl,3093,c++,replace,1,recipe-d78636d7ad3a,1,true,true
fuzzlang-v1-0c34d2c018fc80b2,err_as_qualified_auto_decl,3093,c++,replace,1,recipe-156477280b8a,1,true,true
fuzzlang-v1-39a0ec42760239ef,err_as_qualified_auto_decl,3093,c++,replace,1,recipe-bc20d93a5ff0,1,true,true
fuzzlang-v1-a479424c26febc40,err_as_qualified_auto_decl,3093,c++,replace,1,recipe-127b5f8d33c2,1,true,true
fuzzlang-v1-e4aa5249ce3d350e,err_as_qualified_auto_decl,3093,c++,replace,1,recipe-60ad7b95447e,1,true,true
fuzzlang-v1-e8fbb0440c2da191,err_as_qualified_auto_decl,3093,c++,replace,1,recipe-fc04a81fcbd3,1,true,true
fuzzlang-v1-ecb8b049d6d5e957,err_as_qualified_auto_decl,3093,c++,replace,1,recipe-236c5e7b6f4a,1,true,true
fuzzlang-v1-fec8de00ff1c5d11,err_as_qualified_auto_decl,3093,c++,replace,1,recipe-755830ad7d12,1,true,true
fuzzlang-v1-10be33132d05241d,err_asm_duplicate_qual,1544,c++,replace,1,recipe-9b07a61a9468,1,true,true
fuzzlang-v1-241d549cb35febc7,err_asm_duplicate_qual,1544,c++,replace,1,recipe-a8842b2af86f,1,true,true
fuzzlang-v1-3b4e309e3c98ccd6,err_asm_duplicate_qual,1544,c++,replace,1,recipe-00c2a9a1eb9e,1,true,true
fuzzlang-v1-4baa2d4fef7fe69c,err_asm_duplicate_qual,1544,c++,replace,1,recipe-b9f17f2e7345,1,true,true
fuzzlang-v1-66b2637f14b70882,err_asm_duplicate_qual,1544,c++,replace,1,recipe-b82cf79405b4,1,true,true
fuzzlang-v1-7a43d96ce7aa63cd,err_asm_duplicate_qual,1544,c++,replace,1,recipe-153382b1d0ca,1,true,true
fuzzlang-v1-7dbeb63af188b1b8,err_asm_duplicate_qual,1544,c++,replace,1,recipe-385c3b55f6e3,1,true,true
fuzzlang-v1-aa2c6525cfd76aa8,err_asm_duplicate_qual,1544,c++,replace,1,recipe-04d6b9f1726f,1,true,true
fuzzlang-v1-b091693ccc780efd,err_asm_duplicate_qual,1544,c++,replace,1,recipe-5561d338ebbf,1,true,true
fuzzlang-v1-b90e8876937d5ca0,err_asm_duplicate_qual,1544,c++,replace,1,recipe-2fc7f56d8068,1,true,true
fuzzlang-v1-d0295a8cf6966985,err_asm_duplicate_qual,1544,c++,replace,1,recipe-2eab44a2d064,1,true,true
fuzzlang-v1-e632808befd03667,err_asm_duplicate_qual,1544,c++,replace,1,recipe-6da613a5449a,1,true,true
fuzzlang-v1-841b834352628716,err_asm_empty,,c++,insert,1,,1,true,false
fuzzlang-v1-6789cf3e70246692,err_asm_expected_string,1546,c++,insert,1,recipe-a4f237e07735,1,true,true
fuzzlang-v2-873ed0ce8309fc2a,err_asm_input_duplicate_match,3095,c++,append,2,,1,true,true
fuzzlang-v1-436ac995f60c5da8,err_asm_invalid_input_constraint,3097,c++,replace,1,recipe-b5089c9da5a1,1,true,true
fuzzlang-v1-60526056bf7796eb,err_asm_invalid_input_constraint,3097,c++,replace,1,recipe-f0543d63b422,1,true,true
fuzzlang-v1-73e5988dd502ba40,err_asm_invalid_input_constraint,3097,c++,replace,1,recipe-eec95d937c73,1,true,true
fuzzlang-v1-f076d442393ed95a,err_asm_invalid_input_constraint,3097,c++,replace,1,recipe-db92e8419a3d,1,true,true
fuzzlang-v1-2a385f99d2757cd3,err_asm_invalid_lvalue_in_input,3099,c++,replace,1,recipe-83b907b303c8,1,true,true
fuzzlang-v1-2ff6e0da46d0775f,err_asm_invalid_lvalue_in_input,3099,c++,replace,1,recipe-de28326c734f,1,true,true
fuzzlang-v1-54c8c00ea260a18f,err_asm_invalid_lvalue_in_input,3099,c++,replace,1,recipe-c464f755f116,1,true,true
fuzzlang-v1-7ef2df7c4b8c0a70,err_asm_invalid_lvalue_in_input,3099,c++,replace,1,recipe-5b5d77d8ecbf,1,true,true
fuzzlang-v1-a82bf6d5fcb6a237,err_asm_invalid_lvalue_in_input,3099,c++,replace,1,recipe-992191941019,1,true,true
fuzzlang-v1-b95c2048b21488d8,err_asm_invalid_lvalue_in_input,3099,c++,replace,1,recipe-994ab68e4f11,1,true,true
fuzzlang-v1-c880b30e1da2eb58,err_asm_invalid_lvalue_in_input,3099,c++,replace,1,recipe-8c459d8e83b9,1,true,true
fuzzlang-v1-fca8e5e3d88ec1ca,err_asm_invalid_lvalue_in_input,3099,c++,replace,1,recipe-9cb77c223530,1,true,true
fuzzlang-v1-e1dc8b58b37532f0,err_asm_invalid_lvalue_in_output,3100,c++,replace,1,recipe-5ebc4bdb3d1b,1,true,true
fuzzlang-v1-003958887ccb0ed1,err_asm_invalid_output_constraint,3101,c++,replace,1,recipe-816b253f8493,1,true,true
fuzzlang-v1-069474b74b3553c5,err_asm_invalid_output_constraint,3101,c++,replace,1,recipe-aa425ef40c07,1,true,true
fuzzlang-v1-33914b1221bebdca,err_asm_invalid_output_constraint,3101,c++,replace,1,recipe-a3495579708f,1,true,true
fuzzlang-v1-3fde8005b937fd21,err_asm_invalid_output_constraint,3101,c++,replace,1,recipe-587bcbf7438d,1,true,true
fuzzlang-v1-508a31fbef981254,err_asm_invalid_output_constraint,3101,c++,replace,1,recipe-891d753aa180,1,true,true
fuzzlang-v1-57d8db16fae8462d,err_asm_invalid_output_constraint,3101,c++,replace,1,recipe-d2abdddbc150,1,true,true
fuzzlang-v1-6a0060a650a10c34,err_asm_invalid_output_constraint,3101,c++,replace,1,recipe-5a03802a0d64,1,true,true
fuzzlang-v1-726500f0a0e151f7,err_asm_invalid_output_constraint,3101,c++,replace,1,recipe-55010ef22ccb,1,true,true
fuzzlang-v1-7b899c62eec04c73,err_asm_invalid_output_constraint,3101,c++,replace,1,recipe-f7b86b6a7e80,1,true,true
fuzzlang-v1-8e8901b9e3348381,err_asm_invalid_output_constraint,3101,c++,replace,1,recipe-8191e4f99559,1,true,true
fuzzlang-v1-9d8698fa3ce60a47,err_asm_invalid_output_constraint,3101,c++,replace,1,recipe-2a365b66fab6,1,true,true
fuzzlang-v1-c06f003a3b410441,err_asm_invalid_output_constraint,3101,c++,replace,1,recipe-82fa73ab0f8e,1,true,true
fuzzlang-v2-d1bc448d859ec590,err_asm_invalid_type_in_input,4,c++,append,2,,1,true,true
fuzzlang-v2-30724a10a5807b6d,err_asm_naked_parm_ref,3103,c++,append,2,,1,true,true
fuzzlang-v2-d78ff3ac5efaa0bf,err_asm_naked_parm_ref,3103,c++,replace,2,recipe-8512d5505a07,1,true,true
fuzzlang-v2-c0a8e2dbe3449469,err_asm_naked_this_ref,3104,c++,append,2,,1,true,true
fuzzlang-v2-316391bf97f2a106,err_asm_naked_this_ref,3104,c++,replace,2,recipe-87f60f24bb1f,1,true,true
fuzzlang-v2-fb90b18cab8b1a2c,err_asm_non_addr_value_in_memory_constraint,3105,c++,append,2,,1,true,true
fuzzlang-v2-6b6a54d125bf551a,err_asm_operand_empty_string,3106,c,append,2,,1,true,true
fuzzlang-v2-2c61e71b25db98e6,err_asm_operand_wide_string_literal,1547,c,append,2,,1,true,true
fuzzlang-v1-b12a5fe4d824c6f0,err_asm_operand_wide_string_literal,1547,c,insert,1,recipe-9666e0b3bd24,1,true,true
fuzzlang-v1-b29769951d96bb8e,err_asm_pmf_through_constraint_not_permitted,3107,c++,replace,1,recipe-7879b7ccf66a,1,true,true
fuzzlang-v1-56e330dd185f959f,err_asm_qualifier_ignored,1548,c,insert,1,recipe-b32ad7ad6557,1,true,true
fuzzlang-v1-67c536f9471375e1,err_asm_qualifier_ignored,1548,c,insert,1,recipe-32e80a275a7f,1,true,true
fuzzlang-v1-da607e3a28ae6ade,err_asm_qualifier_ignored,1548,c,replace,1,recipe-6dbf5cf7500b,1,true,true
fuzzlang-v2-10323b5ce5173661,err_asm_qualifier_ignored,1548,c++,append,2,,1,true,true
fuzzlang-v2-671d0630f536d40c,err_asm_qualifier_ignored,1548,c++,append,2,,1,true,true
fuzzlang-v1-082f72adadd320ed,err_asm_qualifier_ignored,,c++,insert,1,,1,true,true
fuzzlang-v2-52044e3172ce7825,err_asm_tying_incompatible_types,3109,c++,append,2,,1,true,true
fuzzlang-v2-61e0fd869a47f83a,err_asm_unexpected_constraint_alternatives,3110,c++,append,2,,1,true,true
fuzzlang-v2-1fc9b9dd5373ec29,err_asm_unknown_register_name,3111,c,append,2,,1,true,true
fuzzlang-v2-673b14ca28ed99c1,err_asm_unknown_register_name,3111,c++,append,2,,1,true,true
fuzzlang-v1-05f0bcccb89b9953,err_asm_unknown_register_name,3111,c++,replace,1,recipe-6f35a0dc6a74,1,true,true
fuzzlang-v1-25165f29513c1ad9,err_asm_unknown_register_name,3111,c++,replace,1,recipe-380012e98450,1,true,true
fuzzlang-v1-6abccd8bba2f19cf,err_asm_unknown_register_name,3111,c++,replace,1,recipe-18d73db0618c,1,true,true
fuzzlang-v1-8e1de6189a0fcf9b,err_asm_unknown_register_name,3111,c++,replace,1,recipe-f881c3a8a33c,1,true,true
fuzzlang-v2-0b91fabfbc43eb85,err_asm_unsupported_register_type,3112,c++,append,2,,1,true,true
fuzzlang-v1-8ea1bbc253280daa,err_assoc_compatible_types,3114,c++,insert,1,recipe-4820643b5b09,1,true,true
fuzzlang-v1-8e635134bc362e93,err_assoc_type_nonobject,3115,c++,insert,1,recipe-b5c2321fe2a9,1,true,true
fuzzlang-v1-f3c963c867d7009e,err_assoc_type_variably_modified,3116,c++,replace,1,recipe-da786d4341fb,1,true,true
fuzzlang-v1-4532b58c0d6b8eac,err_assume_attr_expects_cond_expr,1549,c,insert,1,recipe-7113b610c4bf,1,true,true
fuzzlang-v1-8654aa032cd370f5,err_assume_attr_expects_cond_expr,,c++,replace,1,,1,true,true
fuzzlang-v2-537c11b021e748bc,err_ast_file_codegenopt_value_mismatch,,c++,append,2,,1,true,false
fuzzlang-v2-a53f2100f5657f15,err_ast_file_codegenopt_value_mismatch,,c++,append,2,,1,true,false
fuzzlang-v2-296e3780c85312db,err_ast_file_invalid,,c++,append,2,,1,true,false
fuzzlang-v2-79ff8b72dc4ddd26,err_ast_file_invalid,,c++,append,2,,1,true,false
fuzzlang-v2-d8583db9f708e2e6,err_ast_file_invalid,,c++,append,2,,1,true,false
fuzzlang-v2-ac29a9d62cc7fd91,err_ast_file_langopt_mismatch,,c++,append,2,,1,true,false
fuzzlang-v2-358499e40418b6d7,err_ast_file_langopt_value_mismatch,,c++,append,2,,1,true,false
fuzzlang-v2-4746f020f0931734,err_ast_file_langopt_value_mismatch,,c++,append,2,,1,true,false
fuzzlang-v2-438cf6a2e7f6169d,err_ast_file_macro_def_conflict,,c++,append,2,,1,true,false
fuzzlang-v2-c82a21ea64622c6a,err_ast_file_macro_def_conflict,,c++,append,2,,1,true,false
fuzzlang-v2-16b13a5263249d47,err_ast_file_macro_def_undef,,c++,append,2,,1,true,false
fuzzlang-v2-d3c835b4a6d16324,err_ast_file_macro_def_undef,,c++,append,2,,1,true,false
fuzzlang-v2-6ce3eb143fbfaba3,err_ast_file_modulecache_mismatch,,c++,append,2,,1,true,false
fuzzlang-v2-7dded008df07c892,err_ast_file_modulecache_mismatch,,c++,append,2,,1,true,false
fuzzlang-v2-aa9cfca977cf4b58,err_ast_file_modulecache_mismatch,,c++,append,2,,1,true,false
fuzzlang-v2-b506b3d553ee3b77,err_ast_file_modulecache_mismatch,,c++,append,2,,1,true,false
fuzzlang-v2-ac7df2bb8bfc7054,err_ast_file_targetopt_feature_mismatch,,c++,append,2,,1,true,false
fuzzlang-v2-324ae2612d80b710,err_ast_file_targetopt_mismatch,,c++,append,2,,1,true,false
fuzzlang-v2-4bf1288c1caf23ac,err_ast_file_targetopt_mismatch,,c++,append,2,,1,true,false
fuzzlang-v2-669836fef83d8cbc,err_ast_file_targetopt_mismatch,,c++,append,2,,1,true,false
fuzzlang-v2-75d5fc91e73ef86a,err_ast_file_targetopt_mismatch,,c++,append,2,,1,true,false
fuzzlang-v2-8697ea6217b65941,err_ast_file_targetopt_mismatch,,c++,append,2,,1,true,false
fuzzlang-v2-b2863d3a18eb8238,err_ast_file_targetopt_mismatch,,c++,append,2,,1,true,false
fuzzlang-v2-b8569e036db26c78,err_ast_file_targetopt_mismatch,,c++,append,2,,1,true,false
fuzzlang-v2-b103d00fd46da0eb,err_ast_file_undef,,c++,append,2,,1,true,false
fuzzlang-v2-276e97907faf9ce2,err_ast_file_with_compiler_errors,,c++,append,2,,1,true,false
fuzzlang-v2-3c66339232b788d4,err_ast_file_with_compiler_errors,,c++,append,2,,1,true,false
fuzzlang-v2-49192255ee0e112b,err_ast_file_with_compiler_errors,,c++,append,2,,1,true,false
fuzzlang-v2-50ecaae22eee7531,err_ast_file_with_compiler_errors,,c++,append,2,,1,true,false
fuzzlang-v2-65ca2dfe6e8bb0c5,err_ast_file_with_compiler_errors,,c++,append,2,,1,true,false
fuzzlang-v2-85afc74e40df2d60,err_ast_file_with_compiler_errors,,c++,append,2,,1,true,false
fuzzlang-v2-87be7a425025ed54,err_ast_file_with_compiler_errors,,c++,append,2,,1,true,false
fuzzlang-v1-a978de3ce2224964,err_atomic_builtin_bit_int_prohibit,3118,c,replace,1,recipe-746eae05cecd,1,true,true
fuzzlang-v2-752df40442fc15a0,err_atomic_builtin_cannot_be_const,3119,c++,append,2,,1,true,true
fuzzlang-v2-e58a96f96c8ab916,err_atomic_builtin_ext_int_size,3120,c++,append,2,,1,true,true
fuzzlang-v2-ffa1a25669ca475c,err_atomic_builtin_must_be_pointer,3121,c,append,2,,1,true,true
fuzzlang-v1-4c93b0c850430c7d,err_atomic_builtin_must_be_pointer,3121,c,delete,1,recipe-4d0e504b8d45,1,true,true
fuzzlang-v1-6183a4713ec60a24,err_atomic_builtin_must_be_pointer,3121,c,delete,1,recipe-471ae2dd6a63,1,true,true
fuzzlang-v2-11c395b0f9f409be,err_atomic_builtin_must_be_pointer,3121,c++,append,2,,1,true,true
fuzzlang-v2-e1caa4ef3068093a,err_atomic_builtin_must_be_pointer,3121,c++,insert,2,recipe-df8d793a3ae5,1,true,true
fuzzlang-v1-38beda87ecf85815,err_atomic_builtin_must_be_pointer_intptr,3123,c++,replace,1,,1,true,true
fuzzlang-v1-61b024f4d7c8e34f,err_atomic_builtin_must_be_pointer_intptr,3123,c++,replace,1,,1,true,true
fuzzlang-v2-0ec67757a86404f7,err_atomic_builtin_must_be_pointer_intptr,,c++,replace,2,recipe-f1af98fa46a2,1,true,true
fuzzlang-v2-8f13865f570b932a,err_atomic_builtin_must_be_pointer_intptr,,c++,replace,2,recipe-7975411424da,1,true,true
fuzzlang-v2-b7a0611ff9b7f97a,err_atomic_builtin_must_be_pointer_intptr,,c++,replace,2,recipe-727e4f52ca85,1,true,true
fuzzlang-v2-986366a858ae93e7,err_atomic_exclusive_builtin_pointer_size,,c++,append,2,,1,true,false
fuzzlang-v2-d4c5fc393b4d88a9,err_atomic_exclusive_builtin_pointer_size,,c++,append,2,,1,true,false
fuzzlang-v2-e4b3ffdf42fb3586,err_atomic_exclusive_builtin_pointer_size,,c++,append,2,,1,true,false
fuzzlang-v2-ee415beea23b3f60,err_atomic_exclusive_builtin_pointer_size,,c++,append,2,,1,true,false
fuzzlang-v2-fede0e2cdf68d87e,err_atomic_exclusive_builtin_pointer_size,,c++,append,2,,1,true,false
fuzzlang-v2-0f81bf5bccb77576,err_atomic_exclusive_builtin_pointer_size_none,,c++,append,2,,1,true,false
fuzzlang-v2-a6ffc282dc399db7,err_atomic_exclusive_builtin_pointer_size_none,,c++,append,2,,1,true,false
fuzzlang-v2-4e061506372e16b9,err_atomic_load_store_uses_lib,,c++,append,2,,1,true,false
fuzzlang-v2-542c019d14fe6323,err_atomic_load_store_uses_lib,,c++,append,2,,1,true,false
fuzzlang-v2-6ba473989c231849,err_atomic_load_store_uses_lib,,c++,append,2,,1,true,false
fuzzlang-v2-a26b3ccc84b1b68b,err_atomic_load_store_uses_lib,,c++,append,2,,1,true,false
fuzzlang-v2-1446d33a6d055ee9,err_atomic_op_has_invalid_sync_scope,3128,c,append,2,,1,true,true
fuzzlang-v2-ece28eb93db4c636,err_atomic_op_has_invalid_sync_scope,3128,c,append,2,,1,true,true
fuzzlang-v2-455453820c2b418c,err_atomic_op_has_invalid_sync_scope,3128,c++,append,2,,1,true,true
fuzzlang-v2-651fd6fd6d850478,err_atomic_op_needs_atomic,3129,c,append,2,,1,true,true
fuzzlang-v2-b8add347153ffcb7,err_atomic_op_needs_atomic,3129,c,append,2,,1,true,true
fuzzlang-v1-08cfde3d525c0976,err_atomic_op_needs_atomic,3129,c,replace,1,recipe-0b896b0990b4,1,true,true
fuzzlang-v1-fa78fef666f6daa1,err_atomic_op_needs_atomic,3129,c,replace,1,recipe-1e21dc890106,1,true,true
fuzzlang-v2-6745aad6d521d30f,err_atomic_op_needs_atomic,3129,c++,append,2,,1,true,true
fuzzlang-v2-7d355f6b6a3cae26,err_atomic_op_needs_atomic,3129,c++,append,2,,1,true,true
fuzzlang-v2-cee28d08fa96c3fc,err_atomic_op_needs_atomic,3129,c++,append,2,,1,true,true
fuzzlang-v2-bdd4b1e23888afd5,err_atomic_op_needs_atomic_int_or_ptr,3132,c,append,2,,1,true,true
fuzzlang-v1-0bfbe5a73a509a1a,err_atomic_op_needs_atomic_int_ptr_or_fp,3133,c++,replace,1,recipe-01f2fb46c502,1,true,true
fuzzlang-v1-41ee456e428aa549,err_atomic_op_needs_atomic_int_ptr_or_fp,3133,c++,replace,1,recipe-71c42d6fbbe3,1,true,true
fuzzlang-v1-5f6c3f1ed7884c56,err_atomic_op_needs_atomic_int_ptr_or_fp,3133,c++,replace,1,,1,true,true
fuzzlang-v1-887c7a56373c2412,err_atomic_op_needs_atomic_int_ptr_or_fp,3133,c++,replace,1,recipe-c82fa22a4f52,1,true,true
fuzzlang-v1-b57ea2f83e949c02,err_atomic_op_needs_atomic_int_ptr_or_fp,3133,c++,replace,1,recipe-f3d2ddafc8ad,1,true,true
fuzzlang-v1-744ed08fb06263f9,err_atomic_op_needs_non_const_atomic,3135,c,insert,1,recipe-ff172619e635,1,true,true
fuzzlang-v1-2834927d568eb8e5,err_atomic_op_needs_non_const_atomic,3135,c,replace,1,recipe-b0265f9fd695,1,true,true
fuzzlang-v1-29f730bd4d71e7cf,err_atomic_op_needs_non_const_pointer,3136,c++,insert,1,recipe-697caaa6cf0a,1,true,true
fuzzlang-v1-88082365dff675af,err_atomic_op_needs_non_const_pointer,3136,c++,insert,1,recipe-142fe0553c3c,1,true,true
fuzzlang-v1-a37117d0b95759d5,err_atomic_op_needs_non_const_pointer,3136,c++,insert,1,recipe-86952731e3c4,1,true,true
fuzzlang-v1-ca97311964690b2f,err_atomic_op_needs_non_const_pointer,3136,c++,insert,1,recipe-acd13b778d8d,1,true,true
fuzzlang-v2-fd4d0206f5ca6926,err_atomic_op_needs_trivial_copy,3137,c,replace,2,recipe-fac196adb37a,1,true,true
fuzzlang-v2-cc2895529991af09,err_atomic_specifier_bad_type,3139,c++,append,2,,1,true,true
fuzzlang-v1-03ca85ed9ae5e00f,err_attr_codemodel_arg,3142,c++,insert,1,recipe-ba64fbbb82ee,1,true,true
fuzzlang-v2-b6c2b1900ce1b7da,err_attr_cond_never_constant_expr,3143,c++,append,2,,1,true,true
fuzzlang-v1-5e6be35ac2052520,err_attr_swift_error_no_error_parameter,3145,c++,insert,1,recipe-eef38c3ce8fe,1,true,true
fuzzlang-v2-87b98847fa7f40e9,err_attribute_address_function_type,3148,c,append,2,,1,true,true
fuzzlang-v1-10f5295ab25bebc7,err_attribute_address_multiple_qualifiers,3149,c++,replace,1,recipe-3d5ca603484b,1,true,true
